,number,value,params_affinity,params_agglo_metric,params_agglo_n,params_alpha,params_assign_lables,params_clusterer,params_coef0,params_degree,params_eigen_solver,params_epsilon,params_hdbscan_algo,params_hdbscan_leaf_size,params_hdbscan_method,params_hdbscan_metric,params_hdbscan_n,params_kmeans_algo,params_kmeans_init,params_kmeans_n,params_kmeans_n_init,params_kmeans_tol,params_linkage,params_max_eps,params_min_dist,params_min_samples,params_n_oversamples,params_normalizer,params_optics_algo,params_optics_leaf_size,params_optics_method,params_optics_metric,params_optics_n,params_p,params_pca_n,params_pca_tol,params_perplexity,params_reducer,params_solver,params_spec_cluster,params_spec_gamma,params_spec_n,params_spec_n_init,params_spec_n_neighbors,params_tightness,params_tsne_init,params_tsne_lr,params_tsne_method,params_tsne_metric,params_tsne_n,params_umap_metric,params_umap_n,params_umap_n_neighbors,params_whiten,params_xi,state,n_clusters
33,33,0.2916308415100088,rbf,,,,kmeans,Spectral,77.83823770155536,4.0,arpack,,,,,,,,,,,,,,,,15.0,QR,,,,,,,15.0,5.687121257921223,,PCA,randomized,5.0,0.6,20.0,1.0,457.0,,,,,,,,,,False,,COMPLETE,20.0
0,0,0.2899346947669983,,l2,20.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,49.85802795277106,t-SNE,,,,,,,15.36619341044535,random,35.0,exact,cityblock,19.0,,,,,,COMPLETE,20.0
160,160,0.2859456913367381,,,,,,KMeans,,,,,,,,,,elkan,random,13.0,10.0,0.0001,,,,,4.0,LU,,,,,,,5.0,5.496210201699111,,PCA,full,,,,,,,,,,,,,,,True,,COMPLETE,13.0
108,108,0.284967267409005,,manhattan,18.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,12.0,auto,,,,,,,13.0,2.704032131215851,,PCA,full,,,,,,,,,,,,,,,True,,COMPLETE,18.0
238,238,0.2799823582172394,,l1,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,24.15146276974401,t-SNE,,,,,,,6.936430221193377,pca,90.0,exact,minkowski,6.0,,,,,,COMPLETE,2.0
704,704,0.2749619781970978,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,19.94816029101828,t-SNE,,,,,,,18.802189964276927,pca,25.0,exact,dice,9.0,,,,,,COMPLETE,2.0
653,653,0.2707610726356506,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.4,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,jaccard,3.0,232.0,,,COMPLETE,3.0
330,330,0.2699195146560669,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.55,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,jaccard,18.0,157.0,,,COMPLETE,2.0
196,196,0.2668749690055847,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,29.46844010617247,t-SNE,,,,,,,14.140390782144747,pca,50.0,exact,sokalmichener,17.0,,,,,,COMPLETE,3.0
609,609,0.2662395536899566,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.25,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,mahalanobis,10.0,502.0,,,COMPLETE,3.0
688,688,0.2617962305602905,,,,,,KMeans,,,,,,,,,,elkan,k-means++,4.0,,1.0,,,,,1.0,none,,,,,,,3.0,9.805794266817273,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
149,149,0.2467643767595291,,l2,2.0,,,Agglomerative,,,,,,,,,,,,,,,single,,0.75,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,mahalanobis,2.0,227.0,,,COMPLETE,2.0
187,187,0.2463306039571762,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.5,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,sokalmichener,13.0,102.0,,,COMPLETE,3.0
400,400,0.2321067899465561,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.4,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,hamming,14.0,262.0,,,COMPLETE,2.0
617,617,0.224734291434288,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,26.319646573187168,t-SNE,,,,,,,9.105220135244258,pca,95.0,exact,euclidean,15.0,,,,,,COMPLETE,3.0
905,905,0.2219914997490609,nearest_neighbors,,,,discretize,Spectral,0.1752555215039137,5.0,lobpcg,,,,,,,,,,,,,,,,2.0,auto,,,,,,,2.0,9.809611953759427,,PCA,randomized,19.0,9.1,20.0,20.0,197.0,,,,,,,,,,True,,COMPLETE,20.0
312,312,0.2189730256795883,,euclidean,4.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,36.5183549789294,t-SNE,,,,,,,7.747067917234845,random,30.0,exact,hamming,10.0,,,,,,COMPLETE,4.0
834,834,0.2177599966526031,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.25,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,sokalsneath,7.0,427.0,,,COMPLETE,3.0
882,882,0.2150132656097412,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,24.76035406223513,t-SNE,,,,,,,15.597121204967127,random,55.0,exact,l1,7.0,,,,,,COMPLETE,3.0
767,767,0.2088959217071533,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.8500000000000001,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,sokalmichener,8.0,337.0,,,COMPLETE,2.0
170,170,0.2080201419641978,nearest_neighbors,,,,kmeans,Spectral,71.08235266954168,4.0,arpack,,,,,,,,,,,,,,,,3.0,LU,,,,,,,3.0,6.033746056882215,,PCA,full,20.0,3.1,2.0,19.0,377.0,,,,,,,,,,False,,COMPLETE,2.0
521,521,0.2028195410966873,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,49.18620558254273,t-SNE,,,,,,,15.660087422151022,random,35.0,exact,cityblock,17.0,,,,,,COMPLETE,2.0
343,343,0.1996974100679581,rbf,,,,kmeans,Spectral,38.47902164374573,1.0,lobpcg,,,,,,,,,,,,,,,,4.0,none,,,,,,,18.0,7.071192159830679,,PCA,randomized,18.0,8.1,9.0,12.0,67.0,,,,,,,,,,False,,COMPLETE,9.0
533,533,0.1966790745483493,nearest_neighbors,,,,cluster_qr,Spectral,61.60255333761369,4.0,lobpcg,,,,,,,,,,,,,,,,1.0,none,,,,,,,3.0,9.582158508335224,,PCA,arpack,9.0,1.6,4.0,20.0,127.0,,,,,,,,,,True,,COMPLETE,4.0
306,306,0.1965390141394309,,,,,,KMeans,,,,,,,,,,elkan,random,20.0,6.0,0.01,,,,,3.0,none,,,,,,,17.0,6.470218191654098,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,20.0
5,5,0.1878917068243026,,,,,,KMeans,,,,,,,,,,elkan,random,4.0,1.0,0.1,,,,,,,,,,,,,,,19.18652957923264,t-SNE,,,,,,,9.047801697316586,random,25.0,exact,manhattan,8.0,,,,,,COMPLETE,4.0
46,46,0.186261006440433,,,,,,KMeans,,,,,,,,,,lloyd,random,9.0,10.0,0.001,,,,,9.0,QR,,,,,,,13.0,2.5913927685264064,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,9.0
569,569,0.1830523610115051,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,8.243538214033464,t-SNE,,,,,,,14.741105845307516,random,80.0,exact,hamming,4.0,,,,,,COMPLETE,2.0
430,430,0.1803288012742996,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,23.080680078601347,t-SNE,,,,,,,6.367522711412858,random,90.0,exact,cosine,10.0,,,,,,COMPLETE,2.0
515,515,0.1660289019346237,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.8,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,russellrao,11.0,452.0,,,COMPLETE,2.0
660,660,0.1641665250062942,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,32.25970290667806,t-SNE,,,,,,,11.682060848503076,pca,10.0,exact,braycurtis,19.0,,,,,,COMPLETE,3.0
255,255,0.1593667007997048,,cosine,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,8.12653370336797,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
277,277,0.1593667007997048,,cosine,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,6.882088764025055,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
645,645,0.149655829253596,nearest_neighbors,,,,cluster_qr,Spectral,90.15724511020184,2.0,lobpcg,,,,,,,,,,,,,,,,1.0,none,,,,,,,3.0,9.996092273559595,,PCA,randomized,13.0,2.1,7.0,16.0,262.0,,,,,,,,,,True,,COMPLETE,7.0
260,260,0.147609993815422,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.8,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,russellrao,8.0,302.0,,,COMPLETE,3.0
408,408,0.1436697095632553,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,17.177987290427037,t-SNE,,,,,,,12.6604665941588,pca,25.0,exact,nan_euclidean,5.0,,,,,,COMPLETE,3.0
2,2,0.1419830900160595,,,,,,KMeans,,,,,,,,,,elkan,k-means++,18.0,,1.0,,,,,3.0,LU,,,,,,,15.0,0.5316259468799545,,PCA,full,,,,,,,,,,,,,,,True,,COMPLETE,18.0
793,793,0.1415962278842926,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,43.31283404331302,t-SNE,,,,,,,5.852930171926928,random,30.0,exact,l2,18.0,,,,,,COMPLETE,2.0
365,365,0.1369863586974801,,cosine,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,18.0,7.168120476920693,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
809,809,0.1253222006748698,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,4.0,9.799469599152212,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
337,337,0.0764485225081443,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,11.295003595214425,t-SNE,,,,,,,13.907738856756568,random,45.0,exact,sqeuclidean,16.0,,,,,,COMPLETE,3.0
499,499,0.073659136891365,,,,,,KMeans,,,,,,,,,,elkan,k-means++,15.0,,0.1,,,,,,,,,,,,,,,45.825649253586704,t-SNE,,,,,,,9.929458527495372,random,20.0,exact,seuclidean,12.0,,,,,,COMPLETE,15.0
90,90,0.066937217362371,,euclidean,10.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,QR,,,,,,,14.0,1.9216351734557275,,PCA,full,,,,,,,,,,,,,,,True,,COMPLETE,10.0
28,28,0.0350429080426692,,l1,2.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,48.02203165540874,t-SNE,,,,,,,12.093728733765534,pca,100.0,exact,correlation,20.0,,,,,,COMPLETE,2.0
947,947,0.0318575426936149,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,0.9,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,hamming,16.0,77.0,,,COMPLETE,3.0
129,129,-0.0655779838562011,,l2,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,11.616953528711475,t-SNE,,,,,,,11.367430305913414,pca,15.0,barnes_hut,russellrao,2.0,,,,,,COMPLETE,3.0
869,869,-0.0724751672850511,,,,,,OPTICS,,,,,,,,,,,,,,,,inf,,,2.0,none,auto,50.0,xi,euclidean,22.0,,3.0,9.69677533920839,,PCA,randomized,,,,,,,,,,,,,,,True,0.0,COMPLETE,45.0
54,54,-0.0803127437155875,,manhattan,20.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,11.0,QR,,,,,,,11.0,1.955405585949284,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,20.0
516,516,-0.0849474382973101,,cosine,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,3.0,9.448104053774486,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
377,377,-0.1038144677877426,,,,8.0,,HDBSCAN,,,,2.0,kd_tree,45.0,eom,euclidean,187.0,,,,,,,,0.6000000000000001,2.0,,,,,,,,,,,,UMAP,,,,,,,,,,,,,chebyshev,4.0,457.0,,,COMPLETE,5.0
3,3,-0.1210056170821189,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,0.7000000000000001,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,manhattan,16.0,502.0,,,COMPLETE,3.0
976,976,-0.1295803487300872,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,49.27440539319087,t-SNE,,,,,,,9.90252257485356,random,50.0,exact,rogerstanimoto,4.0,,,,,,COMPLETE,3.0
927,927,-0.1505081951618194,,l1,2.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,38.53407008353303,t-SNE,,,,,,,17.513072723902862,random,65.0,exact,sqeuclidean,12.0,,,,,,COMPLETE,2.0
29,29,-0.1809537261724472,,l2,13.0,,,Agglomerative,,,,,,,,,,,,,,,single,,0.0,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,chebyshev,10.0,262.0,,,COMPLETE,13.0
100,100,-0.1854055374860763,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,26.268557616996155,t-SNE,,,,,,,8.242707691051478,random,80.0,exact,rogerstanimoto,7.0,,,,,,COMPLETE,3.0
394,394,-0.1970602199486458,,cosine,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,4.0,none,,,,,,,17.0,6.972527628758989,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
47,47,-0.215227968899381,rbf,,,,cluster_qr,Spectral,51.57552177508092,3.0,lobpcg,,,,,,,,,,,,,,,,5.0,QR,,,,,,,13.0,0.7473878064636432,,PCA,randomized,10.0,4.6,11.0,10.0,2.0,,,,,,,,,,False,,COMPLETE,11.0
80,80,-0.3345488234179447,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,13.0,QR,,,,,,,14.0,4.47417176393036,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,2.0
35,35,-0.3368520555352493,,cosine,4.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,14.0,QR,,,,,,,15.0,6.522770981043424,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,4.0
12,12,-0.4622989111124926,,,,0.6,,HDBSCAN,,,,9.1,brute,100.0,eom,dice,2.0,,,,,,,,,176.0,1.0,auto,,,,,,,2.0,6.452054119499983,,PCA,arpack,,,,,,,,,,,,,,,False,,COMPLETE,500.0
807,807,-1.0,,,,3.3000000000000003,,HDBSCAN,,,,4.0,ball_tree,30.0,eom,sokalsneath,2.0,,,,,,,,,32.0,1.0,none,,,,,,,3.0,9.116619497568834,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,500.0
39,39,-1.0,,,,0.4,,HDBSCAN,,,,10.0,ball_tree,100.0,leaf,sokalsneath,7.0,,,,,,,,,4.0,13.0,QR,,,,,,,17.0,8.658026600358236,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,142.0
36,36,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,1.0,,,16.0,QR,ball_tree,10.0,dbscan,sqeuclidean,12.0,,17.0,4.126994727664924,,PCA,randomized,,,,,,,,,,,,,,,False,0.0,COMPLETE,83.0
78,78,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,10000.0,,,8.0,auto,auto,100.0,xi,dice,17.0,,12.0,1.679154509147296,,PCA,full,,,,,,,,,,,,,,,False,0.65,COMPLETE,58.0
915,915,-1.0,,,,6.2,,HDBSCAN,,,,1.0,ball_tree,70.0,eom,l2,27.0,,,,,,,,,162.0,2.0,none,,,,,,,2.0,9.99223869882267,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,37.0
702,702,-1.0,,,,5.1,,HDBSCAN,,,,6.9,ball_tree,65.0,eom,mahalanobis,42.0,,,,,,,,,116.0,2.0,none,,,,,,,3.0,9.64629896644411,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,23.0
791,791,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,10000.0,,,1.0,none,ball_tree,50.0,dbscan,l1,47.0,,3.0,9.66303937734716,,PCA,randomized,,,,,,,,,,,,,,,True,0.9,COMPLETE,21.0
258,258,-1.0,precomputed,,,,discretize,Spectral,39.04118124440241,4.0,lobpcg,,,,,,,,,,,,,,,,1.0,auto,,,,,,,2.0,7.671317067440443,,PCA,randomized,13.0,0.1,20.0,1.0,282.0,,,,,,,,,,False,,COMPLETE,20.0
541,541,-1.0,,,,8.8,,HDBSCAN,,,,4.7,kd_tree,45.0,eom,jensenshannon,52.0,,,,,,,,,48.0,1.0,none,,,,,,,3.0,9.838978211986316,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,19.0
588,588,-1.0,rbf,,,,kmeans,Spectral,32.4784890114084,1.0,amg,,,,,,,,,,,,,,,,1.0,none,,,,,,,2.0,9.82954583980528,,PCA,randomized,2.0,9.1,19.0,3.0,317.0,,,,,,,,,,True,,COMPLETE,19.0
608,608,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,100.0,,,1.0,none,kd_tree,45.0,xi,russellrao,52.0,,2.0,4.426495344783645,,PCA,randomized,,,,,,,,,,,,,,,True,0.3,COMPLETE,19.0
479,479,-1.0,precomputed_nearest_neighbors,,,,kmeans,Spectral,13.691120970202562,3.0,lobpcg,,,,,,,,,,,,,,,,2.0,none,,,,,,,3.0,8.894741666046995,,PCA,randomized,4.0,8.6,18.0,18.0,52.0,,,,,,,,,,False,,COMPLETE,18.0
722,722,-1.0,precomputed_nearest_neighbors,,,,cluster_qr,Spectral,21.994199130746328,5.0,amg,,,,,,,,,,,,,,,,1.0,none,,,,,,,3.0,9.96533751687553,,PCA,randomized,4.0,7.1,18.0,2.0,177.0,,,,,,,,,,True,,COMPLETE,18.0
1,1,-1.0,precomputed_nearest_neighbors,,,,discretize,Spectral,25.459161370522487,1.0,arpack,,,,,,,,,,,,,,,,5.0,none,,,,,,,7.0,3.2307320079604454,,PCA,randomized,16.0,1.1,17.0,4.0,212.0,,,,,,,,,,True,,COMPLETE,17.0
314,314,-1.0,precomputed_nearest_neighbors,,,,discretize,Spectral,65.03589078979462,3.0,arpack,,,,,,,,,,,,,,,,3.0,none,,,,,,,19.0,6.429210307716001,,PCA,randomized,5.0,6.1,17.0,13.0,397.0,,,,,,,,,,False,,COMPLETE,17.0
451,451,-1.0,nearest_neighbors,,,,cluster_qr,Spectral,51.093868273531726,4.0,amg,,,,,,,,,,,,,,,,2.0,none,,,,,,,3.0,9.72968050146612,,PCA,randomized,18.0,1.6,16.0,8.0,297.0,,,,,,,,,,False,,COMPLETE,16.0
669,669,-1.0,precomputed_nearest_neighbors,,,,discretize,Spectral,44.4995241198194,1.0,arpack,,,,,,,,,,,,,,,,1.0,none,,,,,,,2.0,4.329739047659747,,PCA,randomized,18.0,0.1,16.0,5.0,227.0,,,,,,,,,,True,,COMPLETE,16.0
107,107,-1.0,nearest_neighbors,,,,kmeans,Spectral,99.45790684661353,3.0,amg,,,,,,,,,,,,,,,,11.0,QR,,,,,,,12.0,0.5854009804718765,,PCA,full,7.0,2.6,15.0,6.0,352.0,,,,,,,,,,False,,COMPLETE,15.0
218,218,-1.0,precomputed_nearest_neighbors,,,,cluster_qr,Spectral,26.065439462568985,5.0,amg,,,,,,,,,,,,,,,,1.0,LU,,,,,,,2.0,7.279491177730829,,PCA,randomized,8.0,7.6,14.0,6.0,157.0,,,,,,,,,,False,,COMPLETE,14.0
469,469,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,10.0,0.3,,,,auto,25.0,xi,l2,67.0,,,,,UMAP,,,,,,,,,,,,,dice,3.0,367.0,,0.15,COMPLETE,14.0
775,775,-1.0,precomputed,,,,discretize,Spectral,91.96250100152476,1.0,arpack,,,,,,,,,,,,,,,,1.0,none,,,,,,,3.0,9.472865357250832,,PCA,randomized,10.0,9.6,14.0,11.0,367.0,,,,,,,,,,True,,COMPLETE,14.0
425,425,-1.0,precomputed,,,,kmeans,Spectral,38.85731675586672,2.0,arpack,,,,,,,,,,,,,,,,4.0,none,,,,,,,18.0,9.17584397668674,,PCA,randomized,8.0,8.1,13.0,11.0,227.0,,,,,,,,,,False,,COMPLETE,13.0
561,561,-1.0,precomputed,,,,discretize,Spectral,72.05811781236817,5.0,arpack,,,,,,,,,,,,,,,,1.0,none,,,,,,,4.0,9.7412229776507,,PCA,randomized,6.0,4.1,13.0,13.0,417.0,,,,,,,,,,True,,COMPLETE,13.0
597,597,-1.0,,,,1.5000000000000002,,HDBSCAN,,,,6.7,auto,20.0,eom,seuclidean,72.0,,,,,,,,,154.0,1.0,none,,,,,,,2.0,4.512401575292154,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,13.0
940,940,-1.0,,,,5.5,,HDBSCAN,,,,9.5,kd_tree,55.0,leaf,cosine,72.0,,,,,,,,,146.0,2.0,none,,,,,,,2.0,9.652926511260484,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,13.0
66,66,-1.0,precomputed,,,,discretize,Spectral,58.75878739669386,2.0,amg,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,UMAP,,11.0,4.6,12.0,9.0,277.0,,,,,,,seuclidean,6.0,152.0,,,COMPLETE,12.0
68,68,-1.0,,l2,12.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,40.67528014203223,t-SNE,,,,,,,9.845062921187663,pca,35.0,exact,haversine,14.0,,,,,,COMPLETE,12.0
332,332,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,inf,,,2.0,none,ball_tree,20.0,xi,sokalmichener,77.0,,18.0,6.468296819923399,,PCA,randomized,,,,,,,,,,,,,,,False,0.8,COMPLETE,12.0
880,880,-1.0,rbf,,,,kmeans,Spectral,77.15944466838585,3.0,amg,,,,,,,,,,,,,,,,1.0,none,,,,,,,4.0,8.986847019502799,,PCA,randomized,10.0,4.1,12.0,5.0,142.0,,,,,,,,,,True,,COMPLETE,12.0
619,619,-1.0,rbf,,,,kmeans,Spectral,15.398440418772438,3.0,amg,,,,,,,,,,,,,,,,1.0,none,,,,,,,2.0,9.999545322856102,,PCA,randomized,17.0,6.1,11.0,10.0,497.0,,,,,,,,,,True,,COMPLETE,11.0
276,276,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,1.0,,,1.0,auto,brute,60.0,dbscan,braycurtis,92.0,,2.0,8.372396301786768,,PCA,randomized,,,,,,,,,,,,,,,False,0.2,COMPLETE,10.0
506,506,-1.0,precomputed_nearest_neighbors,,,,discretize,Spectral,89.67141198311384,2.0,arpack,,,,,,,,,,,,,,,,2.0,none,,,,,,,3.0,8.721246428600613,,PCA,randomized,12.0,5.1,10.0,4.0,167.0,,,,,,,,,,True,,COMPLETE,10.0
829,829,-1.0,precomputed_nearest_neighbors,,,,kmeans,Spectral,45.54941945892556,2.0,lobpcg,,,,,,,,,,,,,,,,2.0,none,,,,,,,3.0,9.649293669582876,,PCA,randomized,6.0,0.6,10.0,15.0,87.0,,,,,,,,,,True,,COMPLETE,10.0
85,85,-1.0,precomputed_nearest_neighbors,,,,cluster_qr,Spectral,25.13791892069787,5.0,arpack,,,,,,,,,,,,,,,,10.0,none,,,,,,,9.0,3.870742026173301,,PCA,full,16.0,9.6,9.0,15.0,197.0,,,,,,,,,,False,,COMPLETE,9.0
229,229,-1.0,,,,4.6,,HDBSCAN,,,,7.7,brute,35.0,leaf,chebyshev,107.0,,,,,,,,,68.0,1.0,LU,,,,,,,2.0,7.166706943829597,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,9.0
293,293,-1.0,,,,9.4,,HDBSCAN,,,,4.0,brute,80.0,eom,cosine,102.0,,,,,,,,,180.0,2.0,none,,,,,,,3.0,6.788046909899576,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,9.0
712,712,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,1000.0,,,1.0,none,kd_tree,95.0,xi,yule,107.0,,5.0,9.6346657270285,,PCA,randomized,,,,,,,,,,,,,,,True,0.8,COMPLETE,9.0
148,148,-1.0,,,,2.2,,HDBSCAN,,,,7.6,kd_tree,80.0,eom,l2,122.0,,,,,,,,,62.0,6.0,LU,,,,,,,6.0,3.9784755628629895,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,8.0
397,397,-1.0,rbf,,,,discretize,Spectral,81.99078467115896,1.0,amg,,,,,,,,,,,,,,,,4.0,none,,,,,,,19.0,9.377497713750182,,PCA,randomized,11.0,3.6,8.0,3.0,442.0,,,,,,,,,,False,,COMPLETE,8.0
523,523,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,1.0,,,1.0,none,kd_tree,65.0,dbscan,minkowski,122.0,,3.0,9.164979129303934,,PCA,randomized,,,,,,,,,,,,,,,False,0.75,COMPLETE,8.0
962,962,-1.0,precomputed_nearest_neighbors,,,,kmeans,Spectral,55.59878908200002,1.0,amg,,,,,,,,,,,,,,,,3.0,none,,,,,,,2.0,9.455160041268728,,PCA,randomized,8.0,2.6,8.0,14.0,2.0,,,,,,,,,,True,,COMPLETE,8.0
6,6,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,10000.0,,,17.0,LU,auto,15.0,dbscan,l1,142.0,,8.0,6.68497582149159,,PCA,arpack,,,,,,,,,,,,,,,False,0.8500000000000001,COMPLETE,7.0
952,952,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,10.0,,,2.0,none,brute,40.0,dbscan,canberra,137.0,,2.0,9.994846840631928,,PCA,randomized,,,,,,,,,,,,,,,True,0.2,COMPLETE,7.0
98,98,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,10.0,0.65,,,,kd_tree,75.0,dbscan,euclidean,157.0,,,,,UMAP,,,,,,,,,,,,,haversine,8.0,397.0,,0.25,COMPLETE,6.0
199,199,-1.0,,,,,,OPTICS,,,,,,,,,,,,,,,,1000.0,,,1.0,LU,auto,30.0,dbscan,correlation,162.0,,3.0,5.901200338587631,,PCA,full,,,,,,,,,,,,,,,False,0.25,COMPLETE,6.0
285,285,-1.0,nearest_neighbors,,,,cluster_qr,Spectral,82.29797830271494,2.0,amg,,,,,,,,,,,,,,,,2.0,LU,,,,,,,3.0,7.112679581974746,,PCA,randomized,2.0,2.6,6.0,17.0,117.0,,,,,,,,,,False,,COMPLETE,6.0
514,514,-1.0,,,,4.7,,HDBSCAN,,,,9.7,brute,45.0,leaf,sqeuclidean,162.0,,,,,,,,,120.0,1.0,none,,,,,,,4.0,8.550177687517577,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,6.0
649,649,-1.0,,,,7.9,,HDBSCAN,,,,0.9,brute,25.0,eom,sqeuclidean,147.0,,,,,,,,,86.0,1.0,none,,,,,,,5.0,9.662719929251756,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,6.0
